latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
17.72527,95.58761,331.64,0.39,0.36,2026-06-01,0652,N20,VIIRS,n,2.0NRT,296.67,4.11,D
20.96249,85.16469,332.69,0.4,0.6,2026-06-01,0654,N20,VIIRS,n,2.0NRT,298.35,6.14,D
20.80145,84.1563,336.32,0.47,0.64,2026-06-01,0654,N20,VIIRS,n,2.0NRT,294.97,2.97,D
20.83977,84.16496,338.49,0.47,0.64,2026-06-01,0654,N20,VIIRS,n,2.0NRT,295.49,3.39,D
20.4988,81.36655,337.26,0.71,0.75,2026-06-01,0654,N20,VIIRS,n,2.0NRT,288.89,13.22,D
25.58139,92.12543,330.93,0.41,0.37,2026-06-01,0654,N20,VIIRS,l,2.0NRT,293.67,3.13,D
25.58479,92.12473,356.39,0.41,0.37,2026-06-01,0654,N20,VIIRS,l,2.0NRT,292.9,16.2,D
23.32756,80.23992,330.95,0.72,0.76,2026-06-01,0654,N20,VIIRS,n,2.0NRT,289.95,6.79,D
21.34572,83.20099,334.28,0.52,0.67,2026-06-01,0654,N20,VIIRS,n,2.0NRT,290.31,8.08,D
23.82235,84.57475,336.34,0.38,0.59,2026-06-01,0654,N20,VIIRS,n,2.0NRT,300.59,6.29,D
23.82429,84.57457,337.74,0.38,0.59,2026-06-01,0654,N20,VIIRS,n,2.0NRT,300.7,5.79,D
22.4853,79.92787,331.52,0.79,0.78,2026-06-01,0654,N20,VIIRS,n,2.0NRT,292.83,6.9,D
23.76712,86.40498,334.69,0.58,0.52,2026-06-01,0654,N20,VIIRS,n,2.0NRT,295.78,5.3,D
23.76734,86.40703,331.19,0.58,0.52,2026-06-01,0654,N20,VIIRS,n,2.0NRT,295.64,5.08,D
23.67628,86.39945,330.23,0.59,0.53,2026-06-01,0654,N20,VIIRS,n,2.0NRT,300.09,8.39,D
23.67637,86.40084,330.92,0.59,0.53,2026-06-01,0654,N20,VIIRS,n,2.0NRT,300.39,8.17,D
21.97414,82.92304,330.04,0.53,0.67,2026-06-01,0654,N20,VIIRS,n,2.0NRT,292.73,2.69,D
21.85145,82.67696,336.06,0.55,0.68,2026-06-01,0654,N20,VIIRS,n,2.0NRT,292.44,6.11,D
24.98206,82.05885,330.92,0.51,0.66,2026-06-01,0654,N20,VIIRS,n,2.0NRT,297.52,1.91,D
24.86448,82.21765,336.62,0.5,0.66,2026-06-01,0654,N20,VIIRS,n,2.0NRT,299.54,3.08,D
26.90513,96.21555,332.51,0.42,0.37,2026-06-01,0654,N20,VIIRS,n,2.0NRT,296.67,4.04,D
26.90573,96.21999,331.42,0.42,0.38,2026-06-01,0654,N20,VIIRS,n,2.0NRT,296.41,4.1,D
25.81858,91.46548,330.18,0.43,0.38,2026-06-01,0654,N20,VIIRS,n,2.0NRT,295.92,1.63,D
25.80008,91.56648,352.3,0.43,0.38,2026-06-01,0654,N20,VIIRS,l,2.0NRT,304.4,42.3,D
21.85267,82.68205,342.8,0.55,0.68,2026-06-01,0654,N20,VIIRS,n,2.0NRT,292.27,6.11,D
21.93859,83.04243,344.08,0.52,0.67,2026-06-01,0654,N20,VIIRS,n,2.0NRT,292.61,7.42,D
21.93974,83.04731,333.24,0.52,0.67,2026-06-01,0654,N20,VIIRS,n,2.0NRT,292.44,5.49,D
21.87931,82.90089,333.16,0.53,0.67,2026-06-01,0654,N20,VIIRS,n,2.0NRT,292.3,2.02,D
21.91713,82.89899,331.78,0.53,0.67,2026-06-01,0654,N20,VIIRS,n,2.0NRT,292.96,1.54,D
21.85216,82.67402,332.09,0.55,0.68,2026-06-01,0654,N20,VIIRS,n,2.0NRT,292.6,5.44,D
21.85336,82.67916,337.22,0.55,0.68,2026-06-01,0654,N20,VIIRS,n,2.0NRT,292.49,5.44,D
21.85454,82.68425,335.28,0.55,0.68,2026-06-01,0654,N20,VIIRS,n,2.0NRT,291.87,6.04,D
21.93813,83.04556,347.33,0.52,0.67,2026-06-01,0654,N20,VIIRS,n,2.0NRT,292.6,7.71,D
21.87983,82.90373,334.1,0.53,0.67,2026-06-01,0654,N20,VIIRS,n,2.0NRT,292.2,2.35,D
23.41737,90.36649,334.55,0.52,0.41,2026-06-01,0654,N20,VIIRS,n,2.0NRT,295.38,4.05,D
21.80212,82.65457,342.46,0.55,0.68,2026-06-01,0654,N20,VIIRS,n,2.0NRT,292.84,16.5,D
21.80089,82.64935,367,0.55,0.68,2026-06-01,0654,N20,VIIRS,h,2.0NRT,294.66,29.17,D
21.79231,82.64058,335.73,0.55,0.68,2026-06-01,0654,N20,VIIRS,n,2.0NRT,293.04,4.71,D
21.65808,83.32268,337.53,0.5,0.66,2026-06-01,0654,N20,VIIRS,n,2.0NRT,293.86,9.3,D
21.65217,83.32424,367,0.5,0.66,2026-06-01,0654,N20,VIIRS,h,2.0NRT,294.39,9.3,D
21.65649,83.32762,341.46,0.51,0.66,2026-06-01,0654,N20,VIIRS,n,2.0NRT,293.34,8.51,D
21.6554,83.32288,367,0.51,0.66,2026-06-01,0654,N20,VIIRS,h,2.0NRT,294.83,17.04,D
21.01871,80.85632,331.92,0.75,0.77,2026-06-01,0654,N20,VIIRS,n,2.0NRT,290.73,4.51,D
21.5047,83.30539,336.36,0.51,0.66,2026-06-01,0654,N20,VIIRS,n,2.0NRT,292.72,6.32,D
22.36557,87.30098,332,0.55,0.51,2026-06-01,0654,N20,VIIRS,n,2.0NRT,301.23,5.15,D
20.88887,81.82829,331.36,0.65,0.73,2026-06-01,0654,N20,VIIRS,n,2.0NRT,290.14,3.65,D
20.88236,81.83005,334.26,0.65,0.73,2026-06-01,0654,N20,VIIRS,n,2.0NRT,290.19,3.65,D
20.84129,81.77618,349.29,0.66,0.73,2026-06-01,0654,N20,VIIRS,n,2.0NRT,289.32,6.79,D
20.73767,81.21814,330.6,0.72,0.76,2026-06-01,0654,N20,VIIRS,n,2.0NRT,291.89,4.73,D
20.88422,81.82965,343.04,0.65,0.73,2026-06-01,0654,N20,VIIRS,n,2.0NRT,290.61,6.53,D
20.84356,81.77575,340.73,0.66,0.73,2026-06-01,0654,N20,VIIRS,n,2.0NRT,289.4,9.21,D
20.75808,81.95934,330.6,0.65,0.73,2026-06-01,0654,N20,VIIRS,n,2.0NRT,289.03,5.11,D
20.49558,81.35336,338.93,0.71,0.75,2026-06-01,0654,N20,VIIRS,n,2.0NRT,291.03,20.1,D
21.68021,96.15801,330.13,0.39,0.36,2026-06-01,0654,N20,VIIRS,n,2.0NRT,290.03,2.33,D
20.75663,85.30083,331.29,0.39,0.6,2026-06-01,0654,N20,VIIRS,n,2.0NRT,300.06,2.27,D
20.94929,86.0495,330.76,0.35,0.57,2026-06-01,0654,N20,VIIRS,n,2.0NRT,298.38,3.83,D
20.86138,84.99046,332.33,0.41,0.61,2026-06-01,0654,N20,VIIRS,n,2.0NRT,296.95,3.11,D
20.79237,85.25658,331.4,0.4,0.6,2026-06-01,0654,N20,VIIRS,n,2.0NRT,296.26,2.06,D
28.1354,95.45405,335.09,0.41,0.37,2026-06-01,0657,N20,VIIRS,n,2.0NRT,292.86,7.09,D
27.75456,95.43578,330.03,0.4,0.37,2026-06-01,0657,N20,VIIRS,l,2.0NRT,302.01,5.82,D
27.77173,95.533,334.8,0.41,0.37,2026-06-01,0657,N20,VIIRS,n,2.0NRT,303.86,2.9,D
27.77626,95.54059,330.99,0.41,0.37,2026-06-01,0657,N20,VIIRS,l,2.0NRT,301.62,6.17,D
27.78022,95.54409,331.11,0.41,0.37,2026-06-01,0657,N20,VIIRS,l,2.0NRT,301.84,2.45,D
28.03781,95.43278,336.58,0.4,0.37,2026-06-01,0657,N20,VIIRS,n,2.0NRT,306.35,4.42,D
28.04119,95.43218,336.02,0.4,0.37,2026-06-01,0657,N20,VIIRS,n,2.0NRT,305.05,4.42,D
28.0547,95.42979,332.74,0.4,0.37,2026-06-01,0657,N20,VIIRS,l,2.0NRT,303.9,3.07,D
28.05412,95.42569,332.77,0.4,0.37,2026-06-01,0657,N20,VIIRS,l,2.0NRT,304.45,4.02,D
28.05692,95.42101,333.29,0.4,0.37,2026-06-01,0657,N20,VIIRS,l,2.0NRT,304.75,6.8,D
28.05635,95.41692,332.86,0.4,0.37,2026-06-01,0657,N20,VIIRS,l,2.0NRT,304.46,2.89,D
28.06928,95.41044,331.14,0.4,0.37,2026-06-01,0657,N20,VIIRS,l,2.0NRT,303.29,3.83,D
28.06181,95.35737,334.88,0.4,0.37,2026-06-01,0657,N20,VIIRS,n,2.0NRT,304.87,4.9,D
28.06805,95.37717,336.05,0.4,0.37,2026-06-01,0657,N20,VIIRS,n,2.0NRT,305.61,11.38,D
28.06518,95.35677,335.48,0.4,0.37,2026-06-01,0657,N20,VIIRS,n,2.0NRT,304.9,4.9,D
28.0674,95.34803,334.32,0.4,0.37,2026-06-01,0657,N20,VIIRS,l,2.0NRT,304.73,5.94,D
28.11964,95.46532,340.95,0.41,0.37,2026-06-01,0657,N20,VIIRS,n,2.0NRT,296.74,4.56,D
28.12583,95.45999,343.65,0.41,0.37,2026-06-01,0657,N20,VIIRS,n,2.0NRT,296.85,5.65,D
28.13202,95.45466,347.05,0.41,0.37,2026-06-01,0657,N20,VIIRS,n,2.0NRT,296.46,15.88,D
27.32792,92.67455,333.35,0.39,0.36,2026-06-01,0657,N20,VIIRS,n,2.0NRT,294.77,2.59,D
27.31304,92.70942,331.12,0.39,0.36,2026-06-01,0657,N20,VIIRS,n,2.0NRT,296.45,4.96,D
25.09164,82.08245,338.39,0.51,0.66,2026-06-01,0657,N20,VIIRS,n,2.0NRT,297.85,4.08,D
27.75122,96.14109,332.8,0.42,0.38,2026-06-01,0657,N20,VIIRS,n,2.0NRT,296.65,1.88,D
25.09547,82.08321,336.56,0.51,0.66,2026-06-01,0657,N20,VIIRS,n,2.0NRT,298.72,3.17,D
28.13145,95.45053,342.31,0.41,0.37,2026-06-01,0657,N20,VIIRS,n,2.0NRT,299.69,15.88,D
28.13654,95.46227,339.39,0.41,0.37,2026-06-01,0657,N20,VIIRS,n,2.0NRT,297.18,28.66,D
28.13482,95.44994,348.35,0.41,0.37,2026-06-01,0657,N20,VIIRS,n,2.0NRT,295.04,7.09,D
28.13992,95.46165,341.56,0.41,0.37,2026-06-01,0657,N20,VIIRS,n,2.0NRT,293.75,28.66,D
28.18041,95.67922,331.94,0.41,0.37,2026-06-01,0657,N20,VIIRS,l,2.0NRT,303.09,4.53,D
28.13004,95.3165,332.71,0.4,0.37,2026-06-01,0657,N20,VIIRS,n,2.0NRT,296.11,2.94,D
28.14428,95.39355,336.83,0.4,0.37,2026-06-01,0657,N20,VIIRS,n,2.0NRT,298.14,2.64,D
28.27034,95.04114,332.05,0.4,0.37,2026-06-01,0657,N20,VIIRS,n,2.0NRT,297.43,2.52,D
28.3723,95.2765,336.15,0.4,0.37,2026-06-01,0657,N20,VIIRS,n,2.0NRT,292.12,21.68,D
27.08731,87.23309,345.07,0.45,0.47,2026-06-01,0657,N20,VIIRS,n,2.0NRT,300.74,5.92,D
27.08451,87.19726,341.58,0.45,0.47,2026-06-01,0657,N20,VIIRS,n,2.0NRT,301.94,7.87,D
27.06773,87.09245,337.38,0.46,0.47,2026-06-01,0657,N20,VIIRS,n,2.0NRT,298.09,3.51,D
26.54771,84.47966,345.06,0.33,0.56,2026-06-01,0657,N20,VIIRS,n,2.0NRT,293.81,3.98,D
27.13899,87.18549,333.09,0.45,0.47,2026-06-01,0657,N20,VIIRS,n,2.0NRT,300.11,3.67,D
28.94188,94.84824,335.03,0.4,0.37,2026-06-01,0657,N20,VIIRS,n,2.0NRT,292.26,3.61,D
29.4775,94.44587,332.86,0.39,0.36,2026-06-01,0657,N20,VIIRS,l,2.0NRT,305.04,3.46,D
29.62329,91.07047,367,0.41,0.37,2026-06-01,0657,N20,VIIRS,h,2.0NRT,314.25,18.37,D
7.12466,80.7234,332.04,0.56,0.52,2026-06-01,0830,N20,VIIRS,n,2.0NRT,294.46,4.47,D
8.74789,78.078,339.48,0.4,0.44,2026-06-01,0830,N20,VIIRS,n,2.0NRT,297.85,6.06,D
14.30679,74.98023,334.65,0.47,0.4,2026-06-01,0833,N20,VIIRS,n,2.0NRT,299.13,2.3,D
15.01179,75.97105,339.28,0.54,0.42,2026-06-01,0833,N20,VIIRS,n,2.0NRT,305.16,11.75,D
16.31191,78.16267,336.03,0.51,0.49,2026-06-01,0833,N20,VIIRS,n,2.0NRT,293.94,4.26,D
16.30299,78.1761,337.59,0.51,0.49,2026-06-01,0833,N20,VIIRS,n,2.0NRT,295.79,7.85,D
16.25663,77.91317,334.06,0.49,0.48,2026-06-01,0833,N20,VIIRS,n,2.0NRT,303.33,2.93,D
16.23831,78.06055,336.2,0.5,0.49,2026-06-01,0833,N20,VIIRS,n,2.0NRT,294.36,3.43,D
16.21095,77.90986,345.32,0.49,0.48,2026-06-01,0833,N20,VIIRS,n,2.0NRT,302.07,5.44,D
15.70891,75.1527,339.21,0.49,0.41,2026-06-01,0833,N20,VIIRS,l,2.0NRT,311.08,10.26,D
15.38521,74.40192,337.06,0.45,0.39,2026-06-01,0833,N20,VIIRS,n,2.0NRT,301.52,4.91,D
15.63259,77.82735,331.75,0.47,0.48,2026-06-01,0833,N20,VIIRS,n,2.0NRT,300.42,2.17,D
15.46904,77.70084,343.6,0.46,0.47,2026-06-01,0833,N20,VIIRS,n,2.0NRT,297.38,7.65,D
15.44417,78.58719,333.69,0.53,0.5,2026-06-01,0833,N20,VIIRS,n,2.0NRT,287.23,3.34,D
8.74138,77.75715,337.87,0.57,0.43,2026-06-01,0833,N20,VIIRS,n,2.0NRT,299.81,3.89,D
8.80227,77.90195,343.29,0.39,0.44,2026-06-01,0833,N20,VIIRS,n,2.0NRT,304.99,10.95,D
9.10966,77.81358,346.03,0.39,0.44,2026-06-01,0833,N20,VIIRS,n,2.0NRT,306.19,9.4,D
9.15125,77.93436,346.11,0.39,0.44,2026-06-01,0833,N20,VIIRS,n,2.0NRT,302.83,7.45,D
9.20556,77.69756,335.4,0.57,0.43,2026-06-01,0833,N20,VIIRS,n,2.0NRT,301.61,8.26,D
9.36995,78.53875,330.9,0.43,0.46,2026-06-01,0833,N20,VIIRS,l,2.0NRT,301.88,1.92,D
9.50213,77.67682,334.36,0.38,0.43,2026-06-01,0833,N20,VIIRS,n,2.0NRT,301.97,4.56,D
9.7819,78.17402,331.13,0.42,0.45,2026-06-01,0833,N20,VIIRS,n,2.0NRT,301.12,2.92,D
10.01787,79.16233,332.58,0.49,0.48,2026-06-01,0833,N20,VIIRS,n,2.0NRT,297.37,2.45,D
16.4231,78.23762,330.96,0.52,0.5,2026-06-01,0833,N20,VIIRS,n,2.0NRT,298.71,1.99,D
16.76337,81.04355,326.4,0.4,0.6,2026-06-01,0833,N20,VIIRS,n,2.0NRT,287.39,3.73,D
16.17299,76.35088,346.65,0.39,0.44,2026-06-01,0833,N20,VIIRS,n,2.0NRT,303.46,11.86,D
10.87192,77.40308,330.04,0.39,0.44,2026-06-01,0833,N20,VIIRS,n,2.0NRT,298.97,2.01,D
11.07592,77.71304,345.37,0.4,0.45,2026-06-01,0833,N20,VIIRS,n,2.0NRT,299.67,5.55,D
15.1773,76.65784,331.67,0.39,0.44,2026-06-01,0833,N20,VIIRS,l,2.0NRT,302.87,3.09,D
11.15102,77.84016,331.07,0.41,0.45,2026-06-01,0833,N20,VIIRS,n,2.0NRT,298.59,1.99,D
11.35966,78.69988,333.89,0.47,0.48,2026-06-01,0833,N20,VIIRS,n,2.0NRT,295.12,3.7,D
12.09035,79.83438,337.16,0.58,0.52,2026-06-01,0833,N20,VIIRS,n,2.0NRT,295.84,5.26,D
12.14868,79.68005,339.22,0.56,0.52,2026-06-01,0833,N20,VIIRS,n,2.0NRT,294.56,5.66,D
12.37799,79.60699,331.68,0.56,0.52,2026-06-01,0833,N20,VIIRS,n,2.0NRT,297.84,2.47,D
12.47906,79.97339,332.02,0.6,0.53,2026-06-01,0833,N20,VIIRS,n,2.0NRT,296.63,4.29,D
12.47726,79.97165,331.61,0.6,0.53,2026-06-01,0833,N20,VIIRS,n,2.0NRT,297.1,3.01,D
12.49552,79.61105,341.28,0.56,0.52,2026-06-01,0833,N20,VIIRS,n,2.0NRT,296.49,4.59,D
12.18085,75.2274,336.89,0.46,0.39,2026-06-01,0833,N20,VIIRS,n,2.0NRT,293.72,5.32,D
13.6056,74.85854,335.33,0.45,0.39,2026-06-01,0833,N20,VIIRS,n,2.0NRT,300.3,2.95,D
13.88893,76.13288,333.42,0.53,0.42,2026-06-01,0833,N20,VIIRS,n,2.0NRT,299.93,3.58,D
14.21011,79.21223,337.99,0.56,0.51,2026-06-01,0833,N20,VIIRS,n,2.0NRT,297.6,3.99,D
14.14362,75.48003,333.22,0.49,0.41,2026-06-01,0833,N20,VIIRS,n,2.0NRT,300.95,3.51,D
23.05611,79.86655,332.79,0.4,0.6,2026-06-01,0835,N20,VIIRS,n,2.0NRT,300.16,3.43,D
26.58897,76.68504,336.95,0.55,0.51,2026-06-01,0835,N20,VIIRS,n,2.0NRT,299.34,5.39,D
27.71543,69.38145,345.17,0.39,0.36,2026-06-01,0835,N20,VIIRS,n,2.0NRT,312.06,8.55,D
27.85492,69.38382,339.77,0.39,0.36,2026-06-01,0835,N20,VIIRS,n,2.0NRT,307.99,8.02,D
27.89117,69.26037,337.25,0.39,0.36,2026-06-01,0835,N20,VIIRS,l,2.0NRT,309.45,4.2,D
29.19724,76.82328,331.21,0.6,0.53,2026-06-01,0835,N20,VIIRS,n,2.0NRT,295.8,2.55,D
28.34835,69.46268,349.24,0.39,0.37,2026-06-01,0835,N20,VIIRS,n,2.0NRT,309.88,10.38,D
29.19939,76.82061,338.35,0.6,0.53,2026-06-01,0835,N20,VIIRS,n,2.0NRT,295.84,6.04,D
28.40017,69.30585,348.34,0.39,0.36,2026-06-01,0835,N20,VIIRS,n,2.0NRT,310.63,4.39,D
28.4184,69.29024,341.58,0.39,0.36,2026-06-01,0835,N20,VIIRS,n,2.0NRT,309.23,8.67,D
29.51636,77.99767,355.87,0.36,0.57,2026-06-01,0835,N20,VIIRS,n,2.0NRT,295.76,6.15,D
29.51568,77.99812,367,0.36,0.57,2026-06-01,0835,N20,VIIRS,h,2.0NRT,294.98,6.4,D
29.6271,75.20136,337.29,0.49,0.48,2026-06-01,0835,N20,VIIRS,n,2.0NRT,302.23,4.15,D
29.81462,76.87286,335.94,0.62,0.54,2026-06-01,0835,N20,VIIRS,n,2.0NRT,296.15,3.3,D
29.91864,75.18349,348.42,0.49,0.49,2026-06-01,0835,N20,VIIRS,n,2.0NRT,304.05,5.21,D
22.83678,79.78444,330.18,0.39,0.59,2026-06-01,0835,N20,VIIRS,n,2.0NRT,297.95,3.49,D
22.01273,72.87115,336.63,0.45,0.39,2026-06-01,0835,N20,VIIRS,n,2.0NRT,306.29,2.22,D
22.48007,77.13811,330.73,0.52,0.5,2026-06-01,0835,N20,VIIRS,n,2.0NRT,300.66,2.34,D
21.4957,69.7737,338.73,0.38,0.36,2026-06-01,0835,N20,VIIRS,n,2.0NRT,306.1,2.12,D
21.49172,69.88013,347.42,0.38,0.36,2026-06-01,0835,N20,VIIRS,n,2.0NRT,307.14,7.06,D
22.59716,78.81333,333.47,0.34,0.56,2026-06-01,0835,N20,VIIRS,n,2.0NRT,300.3,1.82,D
21.60589,71.10177,347.71,0.39,0.36,2026-06-01,0835,N20,VIIRS,n,2.0NRT,311.57,12.59,D
22.09618,74.83101,340.43,0.56,0.43,2026-06-01,0835,N20,VIIRS,n,2.0NRT,306.71,9.83,D
21.84522,73.04634,338.56,0.46,0.39,2026-06-01,0835,N20,VIIRS,l,2.0NRT,310.93,7.3,D
22.41224,77.86821,332.06,0.58,0.52,2026-06-01,0835,N20,VIIRS,n,2.0NRT,297.07,7.79,D
22.72139,81.22927,341.88,0.49,0.65,2026-06-01,0835,N20,VIIRS,n,2.0NRT,303.46,8.05,D
22.48293,78.89556,333.48,0.34,0.56,2026-06-01,0835,N20,VIIRS,n,2.0NRT,302.96,4.41,D
22.29844,77.13766,332.21,0.52,0.5,2026-06-01,0835,N20,VIIRS,n,2.0NRT,300.04,2.8,D
21.84813,73.37817,337.51,0.47,0.4,2026-06-01,0835,N20,VIIRS,n,2.0NRT,305.31,2.34,D
21.84752,73.37691,339.4,0.47,0.4,2026-06-01,0835,N20,VIIRS,n,2.0NRT,306.51,4.66,D
21.75577,72.78101,338.59,0.44,0.39,2026-06-01,0835,N20,VIIRS,l,2.0NRT,311.01,10.8,D
21.89962,74.1516,340.73,0.51,0.41,2026-06-01,0835,N20,VIIRS,n,2.0NRT,307.57,8.74,D
21.68696,72.61888,341.56,0.44,0.38,2026-06-01,0835,N20,VIIRS,n,2.0NRT,307,5.82,D
21.69267,72.66093,347.58,0.44,0.38,2026-06-01,0835,N20,VIIRS,n,2.0NRT,308.88,10.2,D
21.89307,74.19144,341.29,0.52,0.41,2026-06-01,0835,N20,VIIRS,n,2.0NRT,305.68,5.61,D
21.76802,73.56563,338.77,0.48,0.4,2026-06-01,0835,N20,VIIRS,n,2.0NRT,308.16,8.93,D
21.65389,73.04172,338.85,0.45,0.39,2026-06-01,0835,N20,VIIRS,n,2.0NRT,306.89,7.36,D
21.65448,73.04608,341.28,0.45,0.39,2026-06-01,0835,N20,VIIRS,n,2.0NRT,309.33,7.36,D
21.6627,73.49964,341.31,0.48,0.4,2026-06-01,0835,N20,VIIRS,n,2.0NRT,310.96,8.92,D
21.56169,72.9179,334.9,0.45,0.39,2026-06-01,0835,N20,VIIRS,l,2.0NRT,308.11,2.09,D
22.04012,77.37217,341.32,0.54,0.51,2026-06-01,0835,N20,VIIRS,n,2.0NRT,301.47,8.82,D
21.76135,75.20158,344.36,0.39,0.44,2026-06-01,0835,N20,VIIRS,n,2.0NRT,306.05,8.96,D
21.7601,75.20147,338.06,0.39,0.44,2026-06-01,0835,N20,VIIRS,n,2.0NRT,306.3,7.91,D
21.49691,73.21049,334.27,0.46,0.39,2026-06-01,0835,N20,VIIRS,n,2.0NRT,303.52,2.98,D
21.55076,73.61091,343.97,0.48,0.4,2026-06-01,0835,N20,VIIRS,n,2.0NRT,310.95,12.48,D
22.35354,82.30489,336.24,0.56,0.69,2026-06-01,0835,N20,VIIRS,n,2.0NRT,298.57,5.37,D
21.25192,72.02389,340.15,0.41,0.37,2026-06-01,0835,N20,VIIRS,n,2.0NRT,306.6,3.05,D
21.24741,72.01651,344.26,0.41,0.37,2026-06-01,0835,N20,VIIRS,n,2.0NRT,305.99,4.7,D
21.24796,72.02047,350.78,0.41,0.37,2026-06-01,0835,N20,VIIRS,n,2.0NRT,306.59,3.05,D
21.24851,72.02443,338.91,0.41,0.37,2026-06-01,0835,N20,VIIRS,n,2.0NRT,306.39,3.05,D
21.24454,72.021,342.97,0.41,0.37,2026-06-01,0835,N20,VIIRS,n,2.0NRT,306.84,4.91,D
22.35767,82.30482,338.56,0.56,0.69,2026-06-01,0835,N20,VIIRS,n,2.0NRT,298.42,5.03,D
22.26099,82.21396,332.94,0.55,0.68,2026-06-01,0835,N20,VIIRS,n,2.0NRT,293.05,3.75,D
22.2575,82.21041,332.6,0.55,0.68,2026-06-01,0835,N20,VIIRS,n,2.0NRT,293.59,3.5,D
21.29698,73.63648,334.51,0.48,0.4,2026-06-01,0835,N20,VIIRS,n,2.0NRT,304.49,2.19,D
22.02153,80.0761,336.04,0.4,0.6,2026-06-01,0835,N20,VIIRS,n,2.0NRT,301.23,3.55,D
21.73863,77.46407,338.97,0.54,0.51,2026-06-01,0835,N20,VIIRS,n,2.0NRT,304.01,11.45,D
21.10665,72.64563,346.83,0.43,0.38,2026-06-01,0835,N20,VIIRS,n,2.0NRT,309.9,20.7,D
21.12293,72.76644,339.59,0.44,0.38,2026-06-01,0835,N20,VIIRS,n,2.0NRT,309.1,5.15,D
21.12215,72.76595,339.42,0.44,0.38,2026-06-01,0835,N20,VIIRS,n,2.0NRT,309.39,3.95,D
21.1007,72.63758,347.35,0.43,0.38,2026-06-01,0835,N20,VIIRS,n,2.0NRT,311.01,16.92,D
21.27736,74.10828,337.55,0.5,0.41,2026-06-01,0835,N20,VIIRS,l,2.0NRT,308.67,8.2,D
21.38625,75.82991,346.69,0.42,0.45,2026-06-01,0835,N20,VIIRS,n,2.0NRT,305.31,8.81,D
21.14472,73.94974,338,0.49,0.4,2026-06-01,0835,N20,VIIRS,n,2.0NRT,306.81,7.87,D
21.06083,73.42955,334.95,0.46,0.39,2026-06-01,0835,N20,VIIRS,l,2.0NRT,305.28,3.65,D
21.9678,82.94057,338.67,0.61,0.71,2026-06-01,0835,N20,VIIRS,n,2.0NRT,291.73,4.6,D
20.90571,72.896,340.81,0.44,0.38,2026-06-01,0835,N20,VIIRS,n,2.0NRT,305.71,3.23,D
21.88615,81.99365,333.35,0.53,0.67,2026-06-01,0835,N20,VIIRS,n,2.0NRT,293.39,3.77,D
21.71742,80.22216,335.14,0.41,0.6,2026-06-01,0835,N20,VIIRS,l,2.0NRT,305.14,2.38,D
20.95013,73.60417,338.02,0.47,0.4,2026-06-01,0835,N20,VIIRS,n,2.0NRT,305.54,2.84,D
21.91309,82.8992,334.94,0.61,0.71,2026-06-01,0835,N20,VIIRS,n,2.0NRT,291.14,19.51,D
21.91355,82.9052,367,0.61,0.71,2026-06-01,0835,N20,VIIRS,h,2.0NRT,290.19,17.22,D
21.88918,82.67077,332.75,0.59,0.7,2026-06-01,0835,N20,VIIRS,n,2.0NRT,291.87,6.09,D
21.87018,82.67825,335.28,0.59,0.7,2026-06-01,0835,N20,VIIRS,n,2.0NRT,291.75,5.72,D
21.85722,82.67931,333.91,0.59,0.7,2026-06-01,0835,N20,VIIRS,n,2.0NRT,292.36,6.43,D
21.85765,82.68515,342.02,0.59,0.7,2026-06-01,0835,N20,VIIRS,n,2.0NRT,292.08,9.02,D
20.91352,73.5227,333.26,0.47,0.4,2026-06-01,0835,N20,VIIRS,n,2.0NRT,302.74,2.99,D
21.85031,82.67403,340.1,0.59,0.7,2026-06-01,0835,N20,VIIRS,n,2.0NRT,291.41,7.99,D
21.85117,82.68567,334.94,0.59,0.7,2026-06-01,0835,N20,VIIRS,n,2.0NRT,291.21,4.66,D
21.88882,82.67484,335.05,0.59,0.7,2026-06-01,0835,N20,VIIRS,n,2.0NRT,291.41,4.27,D
21.86939,82.67647,331.92,0.59,0.7,2026-06-01,0835,N20,VIIRS,n,2.0NRT,291.47,4.5,D
21.8569,82.68328,341.52,0.59,0.7,2026-06-01,0835,N20,VIIRS,n,2.0NRT,292.33,6.16,D
21.85737,82.68909,338.78,0.59,0.7,2026-06-01,0835,N20,VIIRS,n,2.0NRT,291.52,6.16,D
21.84948,82.67217,336.26,0.59,0.7,2026-06-01,0835,N20,VIIRS,n,2.0NRT,291.25,6.81,D
21.63557,80.29962,333.18,0.41,0.61,2026-06-01,0835,N20,VIIRS,l,2.0NRT,305.36,2.34,D
20.85011,73.55348,338.04,0.47,0.4,2026-06-01,0835,N20,VIIRS,n,2.0NRT,305.93,6.53,D
20.8507,73.55789,344.14,0.47,0.4,2026-06-01,0835,N20,VIIRS,n,2.0NRT,304.07,5.11,D
21.58033,79.95275,338.32,0.39,0.59,2026-06-01,0835,N20,VIIRS,n,2.0NRT,304.84,2.45,D
21.56547,79.91241,336.1,0.39,0.59,2026-06-01,0835,N20,VIIRS,n,2.0NRT,305.27,2.89,D
21.79969,82.78731,330.94,0.6,0.7,2026-06-01,0835,N20,VIIRS,n,2.0NRT,292.47,3.99,D
21.54224,79.89964,330.72,0.39,0.59,2026-06-01,0835,N20,VIIRS,l,2.0NRT,302.55,1.3,D
